"","X",".groups","time","HR1","HR2","Resp1","Resp2","HR1x","HR2x","Resp1x","Resp2x"
"1",1,1,22.856858,2.0158298290045,1.29725997764909,-0.607243975929971,-0.950187994374122,2.0158298290045,1.29725997764909,-0.607243975929971,-0.950187994374122
"2",2,2,22.858524,0.655572441660225,-1.07247656187352,-0.442636645774163,-0.515894518068178,0.655572441660225,-1.07247656187352,-0.442636645774163,-0.515894518068178
"3",3,3,22.860191,-0.512568784216356,-0.211470470762312,2.52093812456249,0.260335187862829,-0.512568784216356,-0.211470470762312,2.52093812456249,0.260335187862829
"4",4,4,22.861857,1.40340826586386,-1.9136036769637,0.544257826723894,-0.95586819705993,1.40340826586386,-1.9136036769637,0.544257826723894,-0.95586819705993
"5",5,5,22.863525,-0.0439197116072921,-0.123890525443536,0.63295300987117,-0.976202697067449,-0.0439197116072921,-0.123890525443536,0.63295300987117,-0.976202697067449
"6",6,6,22.865192,-0.620311013126962,1.04503074820153,0.58836927090939,-0.906906744734397,-0.620311013126962,1.04503074820153,0.58836927090939,-0.906906744734397
"7",7,7,22.866859,-0.930849606574493,-0.11212371150626,0.542495306709992,0.152136564538195,-0.930849606574493,-0.11212371150626,0.542495306709992,0.152136564538195
"8",8,8,22.868525,-0.973703931649476,-0.303393955879286,0.595705574395905,-0.658265498194949,-0.973703931649476,-0.303393955879286,0.595705574395905,-0.658265498194949
"9",9,9,22.870193,-0.0214234891140398,-0.933688435108813,0.59782260928888,0.0502268736749401,-0.0214234891140398,-0.933688435108813,0.59782260928888,0.0502268736749401
"10",10,10,22.871859,0.789126278487987,0.000276461230792092,1.44677984722449,-0.141943377984183,0.789126278487987,0.000276461230792092,1.44677984722449,-0.141943377984183
"11",11,11,22.873523,-0.767747855422448,-0.835106544085446,-2.37915047310187,-2.07325324820889,-0.767747855422448,-0.835106544085446,-2.37915047310187,-2.07325324820889
"12",12,12,22.875192,-1.40815785963137,0.85538394931576,-0.0107799388773762,-0.599066583780637,-1.40815785963137,0.85538394931576,-0.0107799388773762,-0.599066583780637
"13",13,13,22.876858,-0.298688395114436,1.89299608921307,0.391039890974105,0.298864069517175,-0.298688395114436,1.89299608921307,0.391039890974105,0.298864069517175
"14",14,14,22.878524,-1.31858390454091,-0.808118345782472,0.711260058315094,-0.801125937568251,-1.31858390454091,-0.808118345782472,0.711260058315094,-0.801125937568251
"15",15,15,22.880191,-0.298688395114436,-0.505699070748376,0.669342427935609,-1.65441003122694,-0.298688395114436,-0.505699070748376,0.669342427935609,-1.65441003122694
"16",16,16,22.881859,-1.5347374311073,1.82550026669296,1.49358260123414,-0.155424998462825,-1.5347374311073,1.82550026669296,1.49358260123414,-0.155424998462825
"17",17,17,22.883526,-0.527534255638007,-0.107818161852069,-0.395037767559088,1.33784810115398,-0.527534255638007,-0.107818161852069,-0.395037767559088,1.33784810115398
"18",18,18,22.885192,0.692192703996383,-0.60850040043285,1.08337154130018,0.341847367873037,0.692192703996383,-0.60850040043285,1.08337154130018,0.341847367873037
"19",19,19,22.886859,-0.512568784216356,-0.553936422932916,-0.815405189117078,0.229376159143992,-0.512568784216356,-0.553936422932916,-0.815405189117078,0.229376159143992
"20",20,20,22.888526,-0.0439197116072921,-2.03615481617958,-0.0588285669751431,-1.6432359579271,-0.0439197116072921,-2.03615481617958,-0.0588285669751431,-1.6432359579271
"21",21,21,22.890193,0.60634219649848,1.8360921721099,1.19298349404197,1.09456795237548,0.60634219649848,1.8360921721099,1.19298349404197,1.09456795237548
"22",22,22,22.891857,-0.534757079139499,-0.746827580116932,0.349810920437063,0.075891191059371,-0.534757079139499,-0.746827580116932,0.349810920437063,0.075891191059371
"23",23,23,22.893524,-0.512568784216356,-0.137703741804687,0.617121015196005,1.45035261561566,-0.512568784216356,-0.137703741804687,0.617121015196005,1.45035261561566
"24",24,24,22.895192,-0.204477059025858,1.7532242709862,-0.662052237387561,0.438105435969704,-0.204477059025858,1.7532242709862,-0.662052237387561,0.438105435969704
"25",25,25,22.896858,0.138224028775955,-0.756517599515128,2.15885764987402,0.17802794600527,0.138224028775955,-0.756517599515128,2.15885764987402,0.17802794600527
"26",26,26,22.898523,0.483866228420231,-0.257632345399431,-1.02848456175918,-0.0217615611992456,0.483866228420231,-0.257632345399431,-1.02848456175918,-0.0217615611992456
"27",27,27,22.900193,-0.696696065144522,1.79022211243229,0.543934911329437,0.353221050529963,-0.696696065144522,1.79022211243229,0.543934911329437,0.353221050529963
"28",28,28,22.90186,-0.557355761761589,-0.277299792298622,-0.437806755953881,1.51302702823843,-0.557355761761589,-0.277299792298622,-0.437806755953881,1.51302702823843
"29",29,29,22.903525,-0.391011947787852,-2.03615481617958,0.191536544842981,-0.355691018578904,-0.391011947787852,-2.03615481617958,0.191536544842981,-0.355691018578904
"30",30,30,22.905192,-0.376019117186272,-0.11642926116045,0.969376269967005,1.1195585037902,-0.376019117186272,-0.11642926116045,0.969376269967005,1.1195585037902
"31",31,31,22.906859,-0.703754733566434,-1.99619931538869,0.350281648296755,-0.447004535611329,-0.703754733566434,-1.99619931538869,0.350281648296755,-0.447004535611329
"32",32,32,22.908525,-1.09484053107426,-1.07750139158759,1.36793129852144,1.52460572118206,-1.09484053107426,-1.07750139158759,1.36793129852144,1.52460572118206
"33",33,33,22.910191,0.556805802113319,-0.0593680648610863,-0.494734794408483,-0.701909510273941,0.556805802113319,-0.0593680648610863,-0.494734794408483,-0.701909510273941
"34",34,34,22.911857,0.138005155336516,1.328589183074,0.0744523586002733,-1.08491890948036,0.138005155336516,1.328589183074,0.0744523586002733,-1.08491890948036
"35",35,35,22.913524,-0.0276136403690782,-0.303393955879286,0.216908319462993,0.863218682159375,-0.0276136403690782,-0.303393955879286,0.216908319462993,0.863218682159375
"36",36,36,22.915192,0.231190522177725,0.251948501899581,0.407803548139949,1.59157927377986,0.231190522177725,0.251948501899581,0.407803548139949,1.59157927377986
"37",37,37,22.916857,0.0546143749102088,-0.215444239825503,0.659138144779121,-0.655860734283038,0.0546143749102088,-0.215444239825503,0.659138144779121,-0.655860734283038
"38",38,38,22.918525,0.231190522177725,0.0843980371067458,0.932751814413677,-0.309403251452454,0.231190522177725,0.0843980371067458,0.932751814413677,-0.309403251452454
