"","X",".groups","time","HR1","HR2","Resp1","Resp2","HR1x","HR2x","Resp1x","Resp2x"
"1",1,1,31.164193,-0.145288476879512,-0.195534960603855,0.838719577619367,-0.402955228721916,-0.145288476879512,-0.195534960603855,0.838719577619367,-0.402955228721916
"2",2,2,31.165859,NA,-1.21860883823826,1.59781442525061,-0.288429902185329,NA,-1.21860883823826,1.59781442525061,-0.288429902185329
"3",3,3,31.167525,1.06300800820672,0.295811653192809,NA,1.19271223648358,1.06300800820672,0.295811653192809,NA,1.19271223648358
"4",4,4,31.169192,0.0277357723656574,-0.687635619000068,0.446212519079406,-0.537353134103256,0.0277357723656574,-0.687635619000068,0.446212519079406,-0.537353134103256
"5",5,5,31.170858,0.577852553894132,-0.533946224014657,0.442287801171923,0.420529067739258,0.577852553894132,-0.533946224014657,0.442287801171923,0.420529067739258
"6",6,6,31.172523,0.0977844324357964,0.758861741939716,-0.170017741950283,0.562059595350541,0.0977844324357964,0.758861741939716,-0.170017741950283,0.562059595350541
"7",7,7,31.174191,-0.151788377395101,-0.279251028477915,0.493701105776558,-0.389930756542299,-0.151788377395101,-0.279251028477915,0.493701105776558,-0.389930756542299
"8",8,8,31.175858,NA,0.26448871464381,NA,0.406962766766501,NA,0.26448871464381,NA,0.406962766766501
"9",9,9,31.177524,1.22504836461394,1.36864435690349,-0.15687952482121,0.582531441015446,1.22504836461394,1.36864435690349,-0.15687952482121,0.582531441015446
"10",10,10,31.179192,0.621135973151437,0.758861741939716,-0.00737624252317696,NA,0.621135973151437,0.758861741939716,-0.00737624252317696,NA
"11",11,11,31.180859,-0.0215722229909753,-0.623997466502287,0.356466316024719,-1.30429163366563,-0.0215722229909753,-0.623997466502287,0.356466316024719,-1.30429163366563
"12",12,12,31.182526,0.617572883486976,1.1380898824569,-0.339267966198499,-0.106893707218586,0.617572883486976,1.1380898824569,-0.339267966198499,-0.106893707218586
"13",13,13,31.184192,-0.151788377395101,0.706980367667007,-0.47333841733296,1.06681822507075,-0.151788377395101,0.706980367667007,-0.47333841733296,1.06681822507075
"14",14,14,31.185859,1.06300800820672,-1.10329136647982,-0.755623287136167,0.672443415084278,1.06300800820672,-1.10329136647982,-0.755623287136167,0.672443415084278
"15",15,15,31.187524,-2.36198013592656,0.588217902069953,-0.244400605843755,0.190328643007827,-2.36198013592656,0.588217902069953,-0.244400605843755,0.190328643007827
"16",16,16,31.189192,-1.23515547537371,-0.546934214308777,1.23175544223245,1.00030170855008,-1.23515547537371,-0.546934214308777,1.23175544223245,1.00030170855008
"17",17,17,31.190858,1.44734817867982,-0.251528022021307,0.575632887655815,0.220393356751324,1.44734817867982,-0.251528022021307,0.575632887655815,0.220393356751324
"18",18,18,31.192523,NA,-0.649373458408464,-0.399980898642524,0.100447556963742,NA,-0.649373458408464,-0.399980898642524,0.100447556963742
"19",19,19,31.194192,1.26875148883172,-0.642368237610832,-0.0403291616774965,0.690473828219094,1.26875148883172,-0.642368237610832,-0.0403291616774965,0.690473828219094
"20",20,20,31.195859,0.587538052982042,1.47350120245738,0.445540885260747,0.433649987531523,0.587538052982042,1.47350120245738,0.445540885260747,0.433649987531523
"21",21,21,31.197525,0.186812757385273,-0.428577623408414,-1.12417732000789,-0.383780419162717,0.186812757385273,-0.428577623408414,-1.12417732000789,-0.383780419162717
"22",22,22,31.199192,0.0140391069888146,-1.00039330750561,-1.488399733193,0.351230267541488,0.0140391069888146,-1.00039330750561,-1.488399733193,0.351230267541488
"23",23,23,31.20086,1.62946295486329,1.82013584015766,1.3311857673062,0.241948044584749,1.62946295486329,1.82013584015766,1.3311857673062,0.241948044584749
"24",24,24,31.202526,0.617572883486976,0.724185925461527,0.633548732240048,-0.41021397977097,0.617572883486976,0.724185925461527,0.633548732240048,-0.41021397977097
