"","X",".groups","time","HR1","HR2","Resp1","Resp2","HR1x","HR2x","Resp1x","Resp2x"
"1",1,1,23.169042,-1.31509588446951,0.192077165926882,0.544308275575205,1.15475606656418,-1.31509588446951,0.192077165926882,0.544308275575205,1.15475606656418
"2",2,2,23.170709,-0.38406496570557,-0.052454335592879,0.832752509072994,1.4607112406631,-0.38406496570557,-0.052454335592879,0.832752509072994,1.4607112406631
"3",3,3,23.172374,-0.563206903745217,0.0259140731564781,-1.07880864632255,-0.905259180571361,-0.563206903745217,0.0259140731564781,-1.07880864632255,-0.905259180571361
"4",4,4,23.17404,0.396368844895254,-0.104866055153404,-0.895958468968424,-0.167319094774905,0.396368844895254,-0.104866055153404,-0.895958468968424,-0.167319094774905
"5",5,5,23.175708,-0.880129903880969,0.141576618124112,-1.49903207059937,-0.972941358426294,-0.880129903880969,0.141576618124112,-1.49903207059937,-0.972941358426294
"6",6,6,23.177375,0.224517318087578,0.0750817619263302,-0.927697417484934,0.0951909687077911,0.224517318087578,0.0750817619263302,-0.927697417484934,0.0951909687077911
"7",7,7,23.17904,0.315240531890834,-0.257836805406884,-1.38758595049348,0.429949701264177,0.315240531890834,-0.257836805406884,-1.38758595049348,0.429949701264177
"8",8,8,23.180708,0.954072453827446,1.365807639859,-1.38510011767667,0.257070399417267,0.954072453827446,1.365807639859,-1.38510011767667,0.257070399417267
"9",9,9,23.182377,-0.72810212747374,0.967578979912816,-1.08574885016939,-0.167319094774905,-0.72810212747374,0.967578979912816,-1.08574885016939,-0.167319094774905
"10",10,10,23.184042,-0.497523468289175,1.30071969041818,0.931399438700257,-0.402837272880387,-0.497523468289175,1.30071969041818,0.931399438700257,-0.402837272880387
"11",11,11,23.185708,-0.509329822384625,-1.87395059713678,0.0625095602442955,0.579516397897424,-0.509329822384625,-1.87395059713678,0.0625095602442955,0.579516397897424
"12",12,12,23.187376,-0.412027248033598,1.27917180271935,-1.38744150765393,0.934743912064112,-0.412027248033598,1.27917180271935,-1.38744150765393,0.934743912064112
"13",13,13,23.189042,-0.635691239154976,0.637548273817589,0.677681384453873,1.74636835547747,-0.635691239154976,0.637548273817589,0.677681384453873,1.74636835547747
"14",14,14,23.190708,-1.2251094219776,-0.82526451480956,-0.932730486212961,0.313641829812361,-1.2251094219776,-0.82526451480956,-0.932730486212961,0.313641829812361
"15",15,15,23.192374,3.37652789926148,0.337797903518531,-0.0467708105245551,0.501729780713618,3.37652789926148,0.337797903518531,-0.0467708105245551,0.501729780713618
"16",16,16,23.194041,0.404079033037174,0.108181094577119,-1.42452728941754,-0.167319094774905,0.404079033037174,0.108181094577119,-1.42452728941754,-0.167319094774905
"17",17,17,23.195708,0.170717338608405,1.86048494133606,-1.49557897362774,0.196538785219639,0.170717338608405,1.86048494133606,-1.49557897362774,0.196538785219639
"18",18,18,23.197375,-0.335670684801453,0.00962357386526212,0.397185968416881,-0.310699288747305,-0.335670684801453,0.00962357386526212,0.397185968416881,-0.310699288747305
"19",19,19,23.199042,-0.792148090305952,1.13616935707761,0.470084353999902,-1.23337919332382,-0.792148090305952,1.13616935707761,0.470084353999902,-1.23337919332382
"20",20,20,23.200709,-0.0258067902534149,1.43178416198842,0.0619147508507347,-1.59715078737466,-0.0258067902534149,1.43178416198842,0.0619147508507347,-1.59715078737466
"21",21,21,23.202377,-0.0574185616352856,-0.134103058517694,-0.177744934249747,-1.06408840940634,-0.0574185616352856,-0.134103058517694,-0.177744934249747,-1.06408840940634
"22",22,22,23.204042,1.02132242817641,0.526550735465167,-1.58095428603586,0.941132233970455,1.02132242817641,0.526550735465167,-1.58095428603586,0.941132233970455
"23",23,23,23.205708,-0.686124436478843,0.634635976830664,0.230916082231037,-0.344819894389793,-0.686124436478843,0.634635976830664,0.230916082231037,-0.344819894389793
"24",24,24,23.207376,-0.660509478096244,-1.09290260861943,-0.1352375834684,-0.195849066871381,-0.660509478096244,-1.09290260861943,-0.1352375834684,-0.195849066871381
"25",25,25,23.209041,-0.562247413665334,1.08975772459694,0.0529888715046128,-3.35667131787075,-0.562247413665334,1.08975772459694,0.0529888715046128,-3.35667131787075
"26",26,26,23.210707,-0.264137272595866,1.63504516450837,-0.508159749318559,-1.90712602424503,-0.264137272595866,1.63504516450837,-0.508159749318559,-1.90712602424503
"27",27,27,23.212375,-0.904913875319384,-0.407413207989869,-0.226025499248456,0.649579855786279,-0.904913875319384,-0.407413207989869,-0.226025499248456,0.649579855786279
"28",28,28,23.214041,0.761060744008056,0.848362144190735,0.940132749929461,0.140428795989842,0.761060744008056,0.848362144190735,0.940132749929461,0.140428795989842
"29",29,29,23.215708,1.03108866648951,0.656356395726538,0.624791905173549,-1.64028234818614,1.03108866648951,0.656356395726538,0.624791905173549,-1.64028234818614
"30",30,30,23.217376,1.10973258553709,0.526550735465167,1.46772003755398,0.64298521795275,1.10973258553709,0.526550735465167,1.46772003755398,0.64298521795275
"31",31,31,23.219043,2.45798748528745,-0.00733277906021705,1.53372661061893,-0.155587533910501,2.45798748528745,-0.00733277906021705,1.53372661061893,-0.155587533910501
"32",32,32,23.220709,0.587410173300598,-0.718117458107789,-1.41168683046835,-0.337918418802801,0.587410173300598,-0.718117458107789,-1.41168683046835,-0.337918418802801
"33",33,33,23.222376,-1.13295553993023,0.86000466784327,0.35953485471505,0.0799350677328283,-1.13295553993023,0.86000466784327,0.35953485471505,0.0799350677328283
"34",34,34,23.224041,0.00349192468587982,-0.877690303437655,1.68427872722832,0.996803355341595,0.00349192468587982,-0.877690303437655,1.68427872722832,0.996803355341595
"35",35,35,23.225708,-0.48781839746867,0.0586431671870126,-1.39704113377684,-0.729556656795425,-0.48781839746867,0.0586431671870126,-1.39704113377684,-0.729556656795425
"36",36,36,23.227375,1.02132242817641,1.25777201046861,1.32465655102854,0.85058667413905,1.02132242817641,1.25777201046861,1.32465655102854,0.85058667413905
"37",37,37,23.22904,2.85831758736734,0.987719960854683,0.267209082555313,1.0072529595679,2.85831758736734,0.987719960854683,0.267209082555313,1.0072529595679
"38",38,38,23.230707,-0.249744921397615,0.364978601585925,-0.0511383041160528,1.1697879417379,-0.249744921397615,0.364978601585925,-0.0511383041160528,1.1697879417379
"39",39,39,23.232375,-0.663045273307365,0.175194284843258,1.32924950910734,-1.82337589145006,-0.663045273307365,0.175194284843258,1.32924950910734,-1.82337589145006
"40",40,40,23.234042,-0.281356692779486,-0.162549232189119,1.42857265351216,0.0398124179162739,-0.281356692779486,-0.162549232189119,1.42857265351216,0.0398124179162739
"41",41,41,23.235708,-0.206139524017202,0.042204572447694,-0.162561199560157,1.31188042807154,-0.206139524017202,0.042204572447694,-0.162561199560157,1.31188042807154
"42",42,42,23.237376,-0.892543306789461,-0.00733277906021705,0.60288492534016,-0.00642166573325824,-0.892543306789461,-0.00733277906021705,0.60288492534016,-0.00642166573325824
"43",43,43,23.239043,-0.016918483650748,-0.785426839270131,0.630515527128774,0.60386366335356,-0.016918483650748,-0.785426839270131,0.630515527128774,0.60386366335356
"44",44,44,23.240708,0.590590197565354,-0.607934444719928,-0.876363669633812,0.923520100843573,0.590590197565354,-0.607934444719928,-0.876363669633812,0.923520100843573
"45",45,45,23.242375,0.207469235418222,1.61209037005256,0.698671572417374,0.553513871717431,0.207469235418222,1.61209037005256,0.698671572417374,0.553513871717431
"46",46,46,23.244041,-0.0118427828408273,0.277676334929817,-1.35642874336283,0.231496622192804,-0.0118427828408273,0.277676334929817,-1.35642874336283,0.231496622192804
"47",47,47,23.245708,-0.588701925867832,-1.38813088441069,0.772383689110258,0.135322634419074,-0.588701925867832,-1.38813088441069,0.772383689110258,0.135322634419074
"48",48,48,23.247374,0.379235093468767,1.61209037005256,-0.297057002484736,0.929541059213814,0.379235093468767,1.61209037005256,-0.297057002484736,0.929541059213814
"49",49,49,23.24904,-0.305258276019438,-2.28023564945971,-1.04138574304381,-0.973252214966874,-0.305258276019438,-2.28023564945971,-1.04138574304381,-0.973252214966874
"50",50,50,23.250708,-0.264137272595866,0.00962357386526212,-0.903676268898824,0.629896862758384,-0.264137272595866,0.00962357386526212,-0.903676268898824,0.629896862758384
"51",51,51,23.252377,-1.00255055782323,1.94389822152501,1.32351480415824,0.202109073541369,-1.00255055782323,1.94389822152501,1.32351480415824,0.202109073541369
"52",52,52,23.254042,0.315240531890834,1.52108571719391,-0.518522381673389,0.243440572604823,0.315240531890834,1.52108571719391,-0.518522381673389,0.243440572604823
"53",53,53,23.255708,0.733646741725676,-0.434873065976935,0.53003699550029,-0.167319094774905,0.733646741725676,-0.434873065976935,0.53003699550029,-0.167319094774905
"54",54,54,23.257377,0.178770201778855,-0.0227352815450168,1.36407141568368,0.992730338575674,0.178770201778855,-0.0227352815450168,1.36407141568368,0.992730338575674
"55",55,55,23.259043,3.69752873223674,-0.319876950525759,-1.4436650062347,-0.167319094774905,3.69752873223674,-0.319876950525759,-1.4436650062347,-0.167319094774905
"56",56,56,23.260707,0.568832046628857,-0.772024201216903,0.124033442748594,-0.375326085383956,0.568832046628857,-0.772024201216903,0.124033442748594,-0.375326085383956
"57",57,57,23.262375,0.429693991419775,-0.211853168771225,-0.834598250854244,-0.176864086331629,0.429693991419775,-0.211853168771225,-0.834598250854244,-0.176864086331629
