"","X",".groups","time","HR1","HR2","Resp1","Resp2","HR1x","HR2x","Resp1x","Resp2x"
"1",1,1,0.636525,-1.01081526360916,0.421066853172755,0.692560814472379,0.586151415249381,-1.01081526360916,0.421066853172755,0.692560814472379,0.586151415249381
"2",2,2,0.63819167,1.22094509061311,0.321250218601304,1.45205233984065,0.625712777756455,1.22094509061311,0.321250218601304,1.45205233984065,0.625712777756455
"3",3,3,0.63985833,-0.0783251262347597,1.04858170019756,-1.18075839001682,0.610895880944067,-0.0783251262347597,1.04858170019756,-1.18075839001682,0.610895880944067
"4",4,4,0.641525,0.269504135378676,-3.93287317214467,-0.546277561565733,-1.31890937719877,0.269504135378676,-3.93287317214467,-0.546277561565733,-1.31890937719877
"5",5,5,0.64319167,-0.417938792835322,-1.07507307074509,-0.49006570762032,0.355895304335891,-0.417938792835322,-1.07507307074509,-0.49006570762032,0.355895304335891
"6",6,6,0.64485833,1.41232958781343,1.64119901395197,-2.33305151461459,-1.88199043701964,1.41232958781343,1.64119901395197,-2.33305151461459,-1.88199043701964
"7",7,7,0.646525,0.130214283879873,1.55383797007309,-1.85344158383286,-0.557846065011257,0.130214283879873,1.55383797007309,-1.85344158383286,-0.557846065011257
"8",8,8,0.64819167,0.978229877426994,0.860263170905881,-0.190230755070496,0.575949923414201,0.978229877426994,0.860263170905881,-0.190230755070496,0.575949923414201
"9",9,9,0.64985833,-0.835205244924585,1.10312374727042,1.12345428721703,0.568535790995993,-0.835205244924585,1.10312374727042,1.12345428721703,0.568535790995993
"10",10,10,0.651525,-0.504785539464039,0.346083259517857,0.607024103690056,-0.395498585541168,-0.504785539464039,0.346083259517857,0.607024103690056,-0.395498585541168
"11",11,11,0.65319167,-0.665773675344306,-0.477517279376059,-0.81522132987209,0.871065965320675,-0.665773675344306,-0.477517279376059,-0.81522132987209,0.871065965320675
"12",12,12,0.65485833,0.207344380615714,0.496784967232357,-0.858090971256096,0.703056477288498,0.207344380615714,0.496784967232357,-0.858090971256096,0.703056477288498
"13",13,13,0.656525,-1.32501312259063,-0.846309034913413,1.21034692541653,-0.937599997482966,-1.32501312259063,-0.846309034913413,1.21034692541653,-0.937599997482966
"14",14,14,0.65819167,0.269504135378676,0.0850765909764555,0.367717771411185,0.897097667003928,0.269504135378676,0.0850765909764555,0.367717771411185,0.897097667003928
"15",15,15,0.65985833,1.06105594134142,0.222715087714658,1.16679016838298,1.07302571807131,1.06105594134142,0.222715087714658,1.16679016838298,1.07302571807131
"16",16,16,0.661525,0.434124287977519,-1.26191318237113,-0.567852229271148,-0.0718503987695962,0.434124287977519,-1.26191318237113,-0.567852229271148,-0.0718503987695962
"17",17,17,0.66319167,1.38565905914195,-1.54927631840463,-0.485590290478357,-0.575461348522074,1.38565905914195,-1.54927631840463,-0.485590290478357,-0.575461348522074
"18",18,18,0.66485833,0.798505360098123,0.247235566756871,-1.94001617755689,-2.58053707080115,0.798505360098123,0.247235566756871,-1.94001617755689,-2.58053707080115
"19",19,19,0.666525,-0.620916258528515,0.0533221799144466,0.605437655432496,1.2012110326847,-0.620916258528515,0.0533221799144466,0.605437655432496,1.2012110326847
"20",20,20,0.66819167,0.918723773255466,0.573268857884097,0.0954667281560547,0.837635652043326,0.918723773255466,0.573268857884097,0.0954667281560547,0.837635652043326
"21",21,21,0.66985833,0.130214283879873,-0.653442730350039,0.0236346850173149,0.590069017774583,0.130214283879873,-0.653442730350039,0.0236346850173149,0.590069017774583
"22",22,22,0.671525,0.301977849434444,-1.13617891717915,0.180163966865528,1.15868584912759,0.301977849434444,-1.13617891717915,0.180163966865528,1.15868584912759
"23",23,23,0.67319167,0.0669421402326241,1.64119901395197,0.1959904686166,0.700797354042323,0.0669421402326241,1.64119901395197,0.1959904686166,0.700797354042323
"24",24,24,0.67485833,-0.200272432959247,-0.342693714878187,1.81106614364924,0.881584185894225,-0.200272432959247,-0.342693714878187,1.81106614364924,0.881584185894225
"25",25,25,0.676525,0.0669421402326241,-1.25678091639441,1.41274769786161,1.03429080579988,0.0669421402326241,-1.25678091639441,1.41274769786161,1.03429080579988
"26",26,26,0.67819167,-0.665773675344306,0.0533221799144466,0.361176383125263,-2.78763738140545,-0.665773675344306,0.0533221799144466,0.361176383125263,-2.78763738140545
"27",27,27,0.67985833,0.0669421402326241,-1.75592660162654,-0.494234025234198,0.0572816336416199,0.0669421402326241,-1.75592660162654,-0.494234025234198,0.0572816336416199
"28",28,28,0.681525,0.95330164459838,-0.678358756444232,-0.336662756837843,0.558397080979533,0.95330164459838,-0.678358756444232,-0.336662756837843,0.558397080979533
"29",29,29,0.68319167,-0.476010853505418,1.1581346371548,-1.60780737061608,0.858734495933036,-0.476010853505418,1.1581346371548,-1.60780737061608,0.858734495933036
"30",30,30,0.68485833,0.692359336440804,-1.31630832536305,1.41427993058888,0.746313512424956,0.692359336440804,-1.31630832536305,1.41427993058888,0.746313512424956
"31",31,31,0.686525,0.0571450766854654,0.994352214999044,0.535075542091194,0.435074124095802,0.0571450766854654,0.994352214999044,0.535075542091194,0.435074124095802
"32",32,32,0.68819167,-0.628287510171386,-4.98203398765825,-0.41192818863574,1.62410933887288,-0.628287510171386,-4.98203398765825,-0.41192818863574,1.62410933887288
"33",33,33,0.68985833,0.26986599682296,0.860263170905881,-1.65195708380298,1.01660533783798,0.26986599682296,0.860263170905881,-1.65195708380298,1.01660533783798
"34",34,34,0.691525,-2.83440931095219,-1.15643292663658,-0.309800926518593,-2.59324808907941,-2.83440931095219,-1.15643292663658,-0.309800926518593,-2.59324808907941
"35",35,35,0.69319167,0.445127556338967,-1.75592660162654,0.0943788231504925,1.14122388997741,0.445127556338967,-1.75592660162654,0.0943788231504925,1.14122388997741
"36",36,36,0.69485833,-2.07811889239379,0.27181855817395,0.345154226211846,0.45261065347988,-2.07811889239379,0.27181855817395,0.345154226211846,0.45261065347988
"37",37,37,0.696525,0.130214283879873,-0.543999190048823,-0.104546052026752,-0.663228457007268,0.130214283879873,-0.543999190048823,-0.104546052026752,-0.663228457007268
"38",38,38,0.69819167,1.96771989341435,-1.54927631840463,-1.481637407876,-0.509173672082061,1.96771989341435,-1.54927631840463,-1.481637407876,-0.509173672082061
"39",39,39,0.69985833,-0.0371533352404045,0.27181855817395,-0.276213087558456,0.458695038014498,-0.0371533352404045,0.27181855817395,-0.276213087558456,0.458695038014498
"40",40,40,0.701525,0.789123767098108,-0.112319985393648,1.3124393817623,0.813131269304931,0.789123767098108,-0.112319985393648,1.3124393817623,0.813131269304931
"41",41,41,0.70319167,0.557398419997724,0.296495318153335,0.073454923325726,0.111597490218473,0.557398419997724,0.296495318153335,0.073454923325726,0.111597490218473
"42",42,42,0.70485833,1.48711428629927,-1.39485512438545,0.464203023978561,0.482945942354276,1.48711428629927,-1.39485512438545,0.464203023978561,0.482945942354276
"43",43,43,0.706525,-0.476010853505418,1.10588679423961,1.55741354336283,1.27267435111128,-0.476010853505418,1.10588679423961,1.55741354336283,1.27267435111128
"44",44,44,0.70819167,-0.665773675344306,0.446228084057368,0.617958986755876,-0.464450570737176,-0.665773675344306,0.446228084057368,0.617958986755876,-0.464450570737176
"45",45,45,0.70985833,-0.504785539464039,0.807283933204735,-1.33441188843722,1.00666160029476,-0.504785539464039,0.807283933204735,-1.33441188843722,1.00666160029476
"46",46,46,0.711525,-0.130875449310561,0.325638696863443,0.225375405846135,0.425948399150302,-0.130875449310561,0.325638696863443,0.225375405846135,0.425948399150302
"47",47,47,0.71319167,1.48711428629927,-0.342693714878187,-0.0500765103358786,-1.07038584408627,1.48711428629927,-0.342693714878187,-0.0500765103358786,-1.07038584408627
"48",48,48,0.71485833,0.918723773255466,-0.499740428641849,0.959288583184402,0.0247664015760004,0.918723773255466,-0.499740428641849,0.959288583184402,0.0247664015760004
"49",49,49,0.716525,0.445127556338967,0.967315612868371,1.2890953126468,-0.1235898471835,0.445127556338967,0.967315612868371,1.2890953126468,-0.1235898471835
"50",50,50,0.71819167,1.38565905914195,1.29071713301363,1.48260761364445,-2.67923686208621,1.38565905914195,1.29071713301363,1.48260761364445,-2.67923686208621
"51",51,51,0.71985833,-0.858069527293195,-1.03403369664384,0.362198330894529,-0.886097056015915,-0.858069527293195,-1.03403369664384,0.362198330894529,-0.886097056015915
"52",52,52,0.721525,0.523088594169096,-0.144158944442665,-0.928818750377192,-0.371399652388086,0.523088594169096,-0.144158944442665,-0.928818750377192,-0.371399652388086
"53",53,53,0.72319167,0.798505360098123,1.43881520031485,-0.331062951532368,-1.90501688293029,0.798505360098123,1.43881520031485,-0.331062951532368,-1.90501688293029
"54",54,54,0.72485833,-0.0456101712161336,-1.99208272578642,0.592462710854593,0.192166241518588,-0.0456101712161336,-1.99208272578642,0.592462710854593,0.192166241518588
"55",55,55,0.726525,-0.835205244924585,-0.782608924922303,1.62874662390292,-1.9990414731762,-0.835205244924585,-0.782608924922303,1.62874662390292,-1.9990414731762
"56",56,56,0.72819167,0.636471846712142,1.1581346371548,-0.104546052026752,1.32716061730721,0.636471846712142,1.1581346371548,-0.104546052026752,1.32716061730721
"57",57,57,0.72985833,-0.984278757694833,0.346083259517857,-0.85681304231454,-0.199490680816924,-0.984278757694833,0.346083259517857,-0.85681304231454,-0.199490680816924
"58",58,58,0.731525,0.301977849434444,0.728518340870288,-2.8771912856252,-0.290603625793069,0.301977849434444,0.728518340870288,-2.8771912856252,-0.290603625793069
"59",59,59,0.73319167,-0.711113574085808,1.46741461181724,1.00469771415391,0.682201038595147,-0.711113574085808,1.46741461181724,1.00469771415391,0.682201038595147
"60",60,60,0.73485833,0.194102932209979,-0.0181138364666552,0.0464327048968175,0.743047051915935,0.194102932209979,-0.0181138364666552,0.0464327048968175,0.743047051915935
"61",61,61,0.736525,-0.0371533352404045,0.650502897034264,0.873567599505763,1.19872965242984,-0.0371533352404045,0.650502897034264,0.873567599505763,1.19872965242984
"62",62,62,0.73819167,1.27120362454176,-1.21681988075966,0.112005939480429,1.05159024650301,1.27120362454176,-1.21681988075966,0.112005939480429,1.05159024650301
"63",63,63,0.73985833,-1.45267489163418,0.967315612868371,-0.104546052026752,0.127633474505214,-1.45267489163418,0.967315612868371,-0.104546052026752,0.127633474505214
"64",64,64,0.741525,0.545738440126276,0.728518340870288,1.13870856052025,0.72496246792127,0.545738440126276,0.728518340870288,1.13870856052025,0.72496246792127
"65",65,65,0.74319167,-0.620916258528515,-0.825132967926673,-1.17313109161722,1.04577476748691,-0.620916258528515,-0.825132967926673,-1.17313109161722,1.04577476748691
"66",66,66,0.74485833,-2.56549157656254,0.408682526587535,-0.279176634248002,-0.990859722460797,-2.56549157656254,0.408682526587535,-0.279176634248002,-0.990859722460797
"67",67,67,0.746525,-2.0425358503723,0.325638696863443,0.140875559592242,-0.311222086546807,-2.0425358503723,0.325638696863443,0.140875559592242,-0.311222086546807
"68",68,68,0.74819167,-1.99704785648416,1.1581346371548,0.728051618545632,-0.601992076219219,-1.99704785648416,1.1581346371548,0.728051618545632,-0.601992076219219
"69",69,69,0.74985833,-0.495256521431165,-1.33603097963409,-0.877351101292978,0.5595254074108,-0.495256521431165,-1.33603097963409,-0.877351101292978,0.5595254074108
"70",70,70,0.751525,-0.126492905151982,0.125461460512821,-0.393373729139222,0.541901264593137,-0.126492905151982,0.125461460512821,-0.393373729139222,0.541901264593137
"71",71,71,0.75319167,-0.984278757694833,-0.718314947369939,0.726382319372725,0.347642817414394,-0.984278757694833,-0.718314947369939,0.726382319372725,0.347642817414394
"72",72,72,0.75485833,-0.975419853447674,0.781028735759919,-0.95889638685682,0.164462933448758,-0.975419853447674,0.781028735759919,-0.95889638685682,0.164462933448758
"73",73,73,0.756525,0.503119203354777,0.967315612868371,0.805660640946563,1.25232943678988,0.503119203354777,0.967315612868371,0.805660640946563,1.25232943678988
"74",74,74,0.75819167,-0.564398861841279,-0.739803576231022,-1.92607433943329,0.262693564806282,-0.564398861841279,-0.739803576231022,-1.92607433943329,0.262693564806282
"75",75,75,0.75985833,0.435129458656093,0.598914559673945,0.0776893060078933,0.572123256562653,0.435129458656093,0.598914559673945,0.0776893060078933,0.572123256562653
"76",76,76,0.761525,1.06105594134142,-0.135683985500789,0.722555721347654,1.24654649187447,1.06105594134142,-0.135683985500789,0.722555721347654,1.24654649187447
"77",77,77,0.76319167,0.523088594169096,0.325638696863443,1.02332892606745,-0.940252039506403,0.523088594169096,0.325638696863443,1.02332892606745,-0.940252039506403
"78",78,78,0.76485833,-1.2319989167237,-1.33603097963409,-1.11104704874963,1.23589442335972,-1.2319989167237,-1.33603097963409,-1.11104704874963,1.23589442335972
"79",79,79,0.766525,-1.13108728586936,0.370994440902999,-2.55770851107627,0.695096270825898,-1.13108728586936,0.370994440902999,-2.55770851107627,0.695096270825898
"80",80,80,0.76819167,-0.740062489628714,-1.81118754101039,0.403724252042141,0.751395875280837,-0.740062489628714,-1.81118754101039,0.403724252042141,0.751395875280837
"81",81,81,0.76985833,0.301977849434444,0.27181855817395,0.969316479367832,-0.359659793030181,0.301977849434444,0.27181855817395,0.969316479367832,-0.359659793030181
"82",82,82,0.771525,0.291832326718713,0.522196247616446,-0.791045180566926,-0.423786778234235,0.291832326718713,0.522196247616446,-0.791045180566926,-0.423786778234235
"83",83,83,0.77319167,0.637946097040715,-0.274336432959364,-1.09813077675777,-1.62038281510637,0.637946097040715,-0.274336432959364,-1.09813077675777,-1.62038281510637
"84",84,84,0.77485833,-0.0818161539154397,-0.130617201236751,0.626335495858726,-0.522753243173979,-0.0818161539154397,-0.130617201236751,0.626335495858726,-0.522753243173979
"85",85,85,0.776525,-0.564398861841279,-0.137678130259098,-0.104546052026752,0.353437272613855,-0.564398861841279,-0.137678130259098,-0.104546052026752,0.353437272613855
"86",86,86,0.77819167,-1.45267489163418,-0.0888778448179194,-0.568910783630054,-1.28588341461195,-1.45267489163418,-0.0888778448179194,-0.568910783630054,-1.28588341461195
"87",87,87,0.77985833,0.34281458353594,-0.170830318023169,0.318584782344173,-2.30427134237289,0.34281458353594,-0.170830318023169,0.318584782344173,-2.30427134237289
"88",88,88,0.781525,1.22094509061311,1.10312374727042,0.580859329332988,-1.67667178413381,1.22094509061311,1.10312374727042,0.580859329332988,-1.67667178413381
"89",89,89,0.78319167,-0.0986697807690784,0.395983762756724,0.409629251843808,1.11716013908683,-0.0986697807690784,0.395983762756724,0.409629251843808,1.11716013908683
"90",90,90,0.78485833,-0.0164602215375136,-0.477517279376059,0.61396411091359,-0.634972549672809,-0.0164602215375136,-0.477517279376059,0.61396411091359,-0.634972549672809
"91",91,91,0.786525,-0.119228871714827,-0.228405465524655,0.207239382411449,-1.2726430101567,-0.119228871714827,-0.228405465524655,0.207239382411449,-1.2726430101567
"92",92,92,0.78819167,0.625079912354979,-0.631688423895765,-1.58283569736533,0.991804550377798,0.625079912354979,-0.631688423895765,-1.58283569736533,0.991804550377798
"93",93,93,0.78985833,0.952497508055521,0.282404091172326,-0.104546052026752,0.422133402731813,0.952497508055521,0.282404091172326,-0.104546052026752,0.422133402731813
"94",94,94,0.791525,0.10905209052698,0.496784967232357,-0.0733023296886863,-0.0562832652703545,0.10905209052698,0.496784967232357,-0.0733023296886863,-0.0562832652703545
"95",95,95,0.79319167,0.185364648444249,-0.0635909640598181,0.466481154570605,-1.50051230454551,0.185364648444249,-0.0635909640598181,0.466481154570605,-1.50051230454551
"96",96,96,0.79485833,-1.81709617058193,-3.93287317214467,-0.7784067747777,0.371602301670267,-1.81709617058193,-3.93287317214467,-0.7784067747777,0.371602301670267
"97",97,97,0.796525,-0.119228871714827,0.247235566756871,0.298796173695641,-1.77459970830976,-0.119228871714827,0.247235566756871,0.298796173695641,-1.77459970830976
"98",98,98,0.79819167,-0.158430528179177,0.0772956756765587,-1.90463668006405,-0.0718503987695962,-0.158430528179177,0.0772956756765587,-1.90463668006405,-0.0718503987695962
"99",99,99,0.79985833,0.207974287574287,0.728518340870288,0.720751632182317,-1.94421727127614,0.207974287574287,0.728518340870288,0.720751632182317,-1.94421727127614
"100",100,100,0.801525,-0.495256521431165,1.1581346371548,0.644027371291692,0.421678213249689,-0.495256521431165,1.1581346371548,0.644027371291692,0.421678213249689
"101",101,101,0.80319167,0.952497508055521,0.325638696863443,-1.91993498476479,1.31891059651007,0.952497508055521,0.325638696863443,-1.91993498476479,1.31891059651007
"102",102,102,0.80485833,0.798505360098123,0.296495318153335,0.579361722657104,1.18996490590485,0.798505360098123,0.296495318153335,0.579361722657104,1.18996490590485
"103",103,103,0.806525,-0.210136507884977,-0.867422589525287,0.300640939485359,0.485554624885544,-0.210136507884977,-0.867422589525287,0.300640939485359,0.485554624885544
"104",104,104,0.80819167,0.682441652412216,1.38192893918442,-0.323686158836034,-0.276143022190836,0.682441652412216,1.38192893918442,-0.323686158836034,-0.276143022190836
