"","X",".groups","time","HR1","HR2","Resp1","Resp2","HR1x","HR2x","Resp1x","Resp2x"
"1",1,1,7.8387917,-0.972413340159482,-0.7094968995614,1.39246154596873,-1.24949655080873,-0.972413340159482,-0.7094968995614,1.39246154596873,-1.24949655080873
"2",2,2,7.8404583,-0.333286294793549,-0.429376618536075,0.0640937350844725,-0.823236099567281,-0.333286294793549,-0.429376618536075,0.0640937350844725,-0.823236099567281
"3",3,3,7.842125,-0.194759628226298,-0.455535923669133,-0.0209314919638185,-1.13511805088543,-0.194759628226298,-0.455535923669133,-0.0209314919638185,-1.13511805088543
"4",4,4,7.8437917,-1.45010316768361,1.15829885973238,-1.01074115156873,1.10938096148025,-1.45010316768361,1.15829885973238,-1.01074115156873,1.10938096148025
"5",5,5,7.8454583,0.33510728811826,-0.185319198691237,-0.812219471457535,0.72041296704666,0.33510728811826,-0.185319198691237,-0.812219471457535,0.72041296704666
"6",6,6,7.847125,0.545753856704001,-0.544270294728967,-1.81879193004453,-0.1263298624156,0.545753856704001,-0.544270294728967,-1.81879193004453,-0.1263298624156
"7",7,7,7.8487917,-1.17645741654247,-0.447762191343824,-0.18329679368891,0.623476062130961,-1.17645741654247,-0.447762191343824,-0.18329679368891,0.623476062130961
"8",8,8,7.8504583,0.261663020899506,0.971386325145901,-1.00686002336892,0.467518128372814,0.261663020899506,0.971386325145901,-1.00686002336892,0.467518128372814
"9",9,9,7.852125,-0.724143199607254,-0.140549434229294,0.87617455173255,-0.861969310388572,-0.724143199607254,-0.140549434229294,0.87617455173255,-0.861969310388572
"10",10,10,7.8537917,-0.118676297506298,-0.178498891771708,0.130289008665401,-0.153327156136409,-0.118676297506298,-0.178498891771708,0.130289008665401,-0.153327156136409
"11",11,11,7.8554583,0.512929900226046,-1.47480861976204,-2.21504035224586,-0.447964165559956,0.512929900226046,-1.47480861976204,-2.21504035224586,-0.447964165559956
"12",12,12,7.857125,0.408624057081548,-0.565213147128385,-1.22532414182124,0.303035974178573,0.408624057081548,-0.565213147128385,-1.22532414182124,0.303035974178573
"13",13,13,7.8587917,-0.0326962323540202,-0.685305954151365,0.836702925587037,0.21192474663337,-0.0326962323540202,-0.685305954151365,0.836702925587037,0.21192474663337
"14",14,14,7.8604583,0.291862897570089,-0.208468916277635,-1.76752068218994,0.811079025479929,0.291862897570089,-0.208468916277635,-1.76752068218994,0.811079025479929
"15",15,15,7.862125,0.603001234192574,-0.56479732203482,0.662640807523713,0.42028275024875,0.603001234192574,-0.56479732203482,0.662640807523713,0.42028275024875
"16",16,16,7.8637917,0.46809965485231,1.72447907020294,-0.544831156276038,0.84565271117576,0.46809965485231,1.72447907020294,-0.544831156276038,0.84565271117576
