"","X",".groups","time","HR1","HR2","Resp1","Resp2","HR1x","HR2x","Resp1x","Resp2x"
"1",1,1,20.951792,-1.74269634074044,0.0912687181491735,0.688152667508366,0.84865653422807,-1.74269634074044,0.0912687181491735,0.688152667508366,0.84865653422807
"2",2,2,20.953458,-0.965451779216573,0.391072201118238,-0.218656007309442,1.46305345657744,-0.965451779216573,0.391072201118238,-0.218656007309442,1.46305345657744
"3",3,3,20.955125,-0.0672678860198556,-0.75302050613744,-0.658324527734746,0.920800446970935,-0.0672678860198556,-0.75302050613744,-0.658324527734746,0.920800446970935
"4",4,4,20.956793,-0.854055164535627,1.27892570202963,0.0943088427411064,0.605442988391727,-0.854055164535627,1.27892570202963,0.0943088427411064,0.605442988391727
"5",5,5,20.95846,-0.259147905643364,0.24751323773296,0.289234546958951,-0.193911957526014,-0.259147905643364,0.24751323773296,0.289234546958951,-0.193911957526014
"6",6,6,20.960125,0.1612639568256,-0.231680261841157,-2.2364251434821,1.73888905023056,0.1612639568256,-0.231680261841157,-2.2364251434821,1.73888905023056
"7",7,7,20.961792,-0.672951274304333,-0.181741606087448,0.0980199424238492,0.25284913848582,-0.672951274304333,-0.181741606087448,0.0980199424238492,0.25284913848582
"8",8,8,20.963459,-1.24732390455887,-0.121970515671691,1.3123531506894,-0.437227612329767,-1.24732390455887,-0.121970515671691,1.3123531506894,-0.437227612329767
"9",9,9,20.965124,-0.195919291016767,-1.99815434567917,0.193437582927792,0.364303629137592,-0.195919291016767,-1.99815434567917,0.193437582927792,0.364303629137592
"10",10,10,20.966791,-1.31163818176351,2.17851672824925,-0.679525966037462,-0.648231277123546,-1.31163818176351,2.17851672824925,-0.679525966037462,-0.648231277123546
"11",11,11,20.968458,-0.321662439406622,0.85623935794902,0.540511465537112,1.53838493637407,-0.321662439406622,0.85623935794902,0.540511465537112,1.53838493637407
"12",12,12,20.970124,-0.840526577997453,0.805000545545783,0.268368357709505,0.651459769098659,-0.840526577997453,0.805000545545783,0.268368357709505,0.651459769098659
"13",13,13,20.971792,-1.73089453156271,1.33341490605668,0.303818131241025,1.44588422643431,-1.73089453156271,1.33341490605668,0.303818131241025,1.44588422643431
"14",14,14,20.973459,-0.653255625764589,-0.888724356431823,-0.0860659011437266,-0.114582322565097,-0.653255625764589,-0.888724356431823,-0.0860659011437266,-0.114582322565097
"15",15,15,20.975125,1.32160640988685,-0.06744451901723,1.06089687420123,0.200898059501801,1.32160640988685,-0.06744451901723,1.06089687420123,0.200898059501801
"16",16,16,20.976793,-0.957778655757781,0.839107085431814,0.114804772311629,0.121630868101722,-0.957778655757781,0.839107085431814,0.114804772311629,0.121630868101722
"17",17,17,20.978459,0.182154067900383,-0.530120386101339,-0.129718206645474,-0.00317044277087873,0.182154067900383,-0.530120386101339,-0.129718206645474,-0.00317044277087873
"18",18,18,20.980124,0.610083254367047,0.106730650526361,-1.36398336327838,0.0302315604661912,0.610083254367047,0.106730650526361,-1.36398336327838,0.0302315604661912
"19",19,19,20.981792,2.68633178932425,0.309109513334149,0.990150379221393,-0.36514103769937,2.68633178932425,0.309109513334149,0.990150379221393,-0.36514103769937
"20",20,20,20.983458,0.0438820461810272,0.295050215231292,-2.02000524637632,-0.954707219172107,0.0438820461810272,0.295050215231292,-2.02000524637632,-0.954707219172107
"21",21,21,20.985123,0.182154067900383,-1.33257977884911,-0.129718206645474,-1.75332442780031,0.182154067900383,-1.33257977884911,-0.129718206645474,-1.75332442780031
"22",22,22,20.986791,1.21979146206307,-1.12631895526727,1.23836855900235,-0.0222974160006873,1.21979146206307,-1.12631895526727,1.23836855900235,-0.0222974160006873
"23",23,23,20.988458,0.442897449326658,-0.0465343434022578,0.195445801041208,0.0375612170556113,0.442897449326658,-0.0465343434022578,0.195445801041208,0.0375612170556113
"24",24,24,20.990125,-0.0997131237923143,0.263336324735019,-2.25883581838528,0.484361978474016,-0.0997131237923143,0.263336324735019,-2.25883581838528,0.484361978474016
"25",25,25,20.991792,0.355325168904398,-1.03492426301145,-0.461039994612416,1.09639390004746,0.355325168904398,-1.03492426301145,-0.461039994612416,1.09639390004746
"26",26,26,20.993459,0.442871482749808,-0.226253913602504,0.560198232599044,0.199844373503493,0.442871482749808,-0.226253913602504,0.560198232599044,0.199844373503493
"27",27,27,20.995126,-1.68340166250643,0.391072201118238,-0.562381654502644,0.878528905370548,-1.68340166250643,0.391072201118238,-0.562381654502644,0.878528905370548
"28",28,28,20.996792,-0.474904192679257,1.18893048394518,1.11978262987854,-0.529794889461743,-0.474904192679257,1.18893048394518,1.11978262987854,-0.529794889461743
"29",29,29,20.998458,0.694708328316977,0.504677902803472,1.39869221045742,-1.11989007393102,0.694708328316977,0.504677902803472,1.39869221045742,-1.11989007393102
"30",30,30,21.000124,0.568744464023907,0.0758293579360408,1.29028498296548,1.12109543380763,0.568744464023907,0.0758293579360408,1.29028498296548,1.12109543380763
"31",31,31,21.001792,0.182154067900383,0.368369118512436,-2.9237585481256,-1.55480810063053,0.182154067900383,0.368369118512436,-2.9237585481256,-1.55480810063053
"32",32,32,21.003458,0.422786335557334,0.720354930342201,-3.11158988676113,-0.0524044414048086,0.422786335557334,0.720354930342201,-3.11158988676113,-0.0524044414048086
"33",33,33,21.005123,0.442871482749808,-0.151923777371732,0.750150423163084,-1.68167908172717,0.442871482749808,-0.151923777371732,0.750150423163084,-1.68167908172717
"34",34,34,21.006792,-0.321662439406622,-0.415905235986638,-0.149014120863797,1.15559530480775,-0.321662439406622,-0.415905235986638,-0.149014120863797,1.15559530480775
"35",35,35,21.00846,2.68633178932425,0.0943754023395901,0.763530346106349,-0.487989710933661,2.68633178932425,0.0943754023395901,0.763530346106349,-0.487989710933661
"36",36,36,21.010125,-1.2207291962162,1.99834571476792,0.48175992567196,-0.47110972407706,-1.2207291962162,1.99834571476792,0.48175992567196,-0.47110972407706
"37",37,37,21.011792,0.923928285448924,0.839107085431814,-0.916281444164781,-0.178187569271732,0.923928285448924,0.839107085431814,-0.916281444164781,-0.178187569271732
"38",38,38,21.01346,-0.761380451762599,-0.530120386101339,1.14982010502234,-1.72210382556123,-0.761380451762599,-0.530120386101339,1.14982010502234,-1.72210382556123
"39",39,39,21.015126,-1.68340166250643,-2.12170624573329,-1.26732781367009,-0.570291305936394,-1.68340166250643,-2.12170624573329,-1.26732781367009,-0.570291305936394
"40",40,40,21.016791,0.442897449326658,0.32692211087595,0.227284531508428,-1.22030305066464,0.442897449326658,0.32692211087595,0.227284531508428,-1.22030305066464
"41",41,41,21.018458,0.250537048031449,-0.684152833607806,0.977498752726552,-0.223922961228091,0.250537048031449,-0.684152833607806,0.977498752726552,-0.223922961228091
"42",42,42,21.020124,0.612225496957065,0.636657346028898,0.0986173592648514,-1.1232152917274,0.612225496957065,0.636657346028898,0.0986173592648514,-1.1232152917274
"43",43,43,21.021792,1.13950280644687,-0.530120386101339,0.321711880157619,0.818664185048886,1.13950280644687,-0.530120386101339,0.321711880157619,0.818664185048886
"44",44,44,21.023457,0.73504740545144,-0.00089342768448654,1.10637309442767,-0.526366188154168,0.73504740545144,-0.00089342768448654,1.10637309442767,-0.526366188154168
"45",45,45,21.025125,-0.85901478071373,-1.51643366661754,0.519361344597035,-1.93276031986582,-0.85901478071373,-1.51643366661754,0.519361344597035,-1.93276031986582
"46",46,46,21.026793,0.0438820461810272,0.653338175265016,0.675098157385537,0.958175470857233,0.0438820461810272,0.653338175265016,0.675098157385537,0.958175470857233
"47",47,47,21.028459,-0.705837943883217,0.787981133848849,0.769742772678313,0.365059824586619,-0.705837943883217,0.787981133848849,0.769742772678313,0.365059824586619
"48",48,48,21.030125,1.24947125940114,-0.928925380612511,0.545401042641424,1.31473232687903,1.24947125940114,-0.928925380612511,0.545401042641424,1.31473232687903
"49",49,49,21.031792,-1.31163818176351,-0.136958432603738,0.867466852571233,-0.105390159137446,-1.31163818176351,-0.136958432603738,0.867466852571233,-0.105390159137446
"50",50,50,21.03346,-0.0938187108476581,-0.121970515671691,0.274385896781224,-0.0612731943145292,-0.0938187108476581,-0.121970515671691,0.274385896781224,-0.0612731943145292
"51",51,51,21.035123,-0.0938187108476581,1.33341490605668,-1.44508576255278,-0.0408460990208388,-0.0938187108476581,1.33341490605668,-1.44508576255278,-0.0408460990208388
"52",52,52,21.036791,-0.97008174970158,-0.766721809718394,-2.56132622553902,1.53415487603573,-0.97008174970158,-0.766721809718394,-2.56132622553902,1.53415487603573
"53",53,53,21.038458,2.22334772411183,-0.684152833607806,1.17005646014927,1.46468052370043,2.22334772411183,-0.684152833607806,1.17005646014927,1.46468052370043
"54",54,54,21.040124,-0.0097099401071947,0.192640306916988,0.935026445348529,-1.65852842609122,-0.0097099401071947,0.192640306916988,0.935026445348529,-1.65852842609122
"55",55,55,21.041791,-1.2207291962162,0.122237727231659,-0.129718206645474,-0.187002518610165,-1.2207291962162,0.122237727231659,-0.129718206645474,-0.187002518610165
"56",56,56,21.043458,-0.337190452362148,-2.57048601146066,-0.417917263119048,1.25458189781202,-0.337190452362148,-2.57048601146066,-0.417917263119048,1.25458189781202
"57",57,57,21.045126,1.50911106131135,0.0143879273802674,-2.11462001296999,0.396663728180286,1.50911106131135,0.0143879273802674,-2.11462001296999,0.396663728180286
"58",58,58,21.046792,-0.337190452362148,2.89653726681618,0.525898121127746,0.376714777762831,-0.337190452362148,2.89653726681618,0.525898121127746,0.376714777762831
"59",59,59,21.048459,-0.843606993009014,1.11769273418985,0.255586589705637,-0.208079969480895,-0.843606993009014,1.11769273418985,0.255586589705637,-0.208079969480895
"60",60,60,21.050125,-0.854055164535627,-0.848297610610592,-0.129718206645474,-0.395250223100879,-0.854055164535627,-0.848297610610592,-0.129718206645474,-0.395250223100879
"61",61,61,21.051793,0.830149993159824,-1.0872916836174,-0.243297351372753,1.53966895663925,0.830149993159824,-1.0872916836174,-0.243297351372753,1.53966895663925
"62",62,62,21.053457,-0.957363190528201,0.805000545545783,1.14404575460984,-2.08842328068438,-0.957363190528201,0.805000545545783,1.14404575460984,-2.08842328068438
"63",63,63,21.055123,-1.24686455581442,-0.181741606087448,0.461122340257448,-0.775026265584819,-1.24686455581442,-0.181741606087448,0.461122340257448,-0.775026265584819
"64",64,64,21.056792,-0.342046202232855,-0.572465765867184,0.211252148648559,0.278088315232087,-0.342046202232855,-0.572465765867184,0.211252148648559,0.278088315232087
"65",65,65,21.058458,0.73504740545144,-1.26741755277062,-0.179695778762905,-0.78681965495723,0.73504740545144,-1.26741755277062,-0.179695778762905,-0.78681965495723
"66",66,66,21.060123,0.123028172415881,0.839107085431814,1.36639591803311,-2.12412646659274,0.123028172415881,0.839107085431814,1.36639591803311,-2.12412646659274
"67",67,67,21.061792,-0.854055164535627,-1.19083020013442,-0.358862187669891,-0.799648468531854,-0.854055164535627,-1.19083020013442,-0.358862187669891,-0.799648468531854
"68",68,68,21.06346,0.73504740545144,-0.614562851828433,-0.129718206645474,0.515927002114708,0.73504740545144,-0.614562851828433,-0.129718206645474,0.515927002114708
"69",69,69,21.065126,-0.737880699714519,-1.51643366661754,-0.328332743374215,-2.0803083668629,-0.737880699714519,-1.51643366661754,-0.328332743374215,-2.0803083668629
"70",70,70,21.066792,0.771777128403934,-1.0872916836174,1.17117376397585,-0.121547725049623,0.771777128403934,-1.0872916836174,1.17117376397585,-0.121547725049623
